@relation FootballPlayers

@attribute "Age_Group" { "Peak" , "Talent" , "Veteran" , "Emerging" } 
@attribute "Position" { "AM" , "CF" , "M" , "CB" , "FB" } 
@attribute "comp_name" { "Serie A" , "1.Bundesliga" , "Ligue 1" , "2.Bundesliga" , "Jupiler Pro League" , "Eredivisie" , "La Liga" , "Tippeligaen" , "Segunda Divisi" , "Bundesliga" , "Ligue 2" } 
@attribute "nation" { "Italy" , "Germany" , "France" , "Belgium" , "Netherlands" , "Spain" , "Norway" , "Austria" } 
@attribute "Passes_p90" numeric
@attribute "Passing_Accuracy" numeric
@attribute "Ball_Retention" numeric
@attribute "Passes_Final_Third_p90" numeric
@attribute "Passes_Final_Third_Accuracy" numeric
@attribute "Passes_Forward_p90" numeric
@attribute "Pass_Forward_Success" numeric
@attribute "Opposition_Half_Entries_p90" numeric
@attribute "Opposition_Half_Entries_Accuracy" numeric
@attribute "Final_Third_Entries_p90" numeric
@attribute "Final_Third_Entries_Accuracy" numeric
@attribute "Penalty_Area_Entries_p90" numeric
@attribute "Long_Passes_p90" numeric
@attribute "Long_Balls_Retained_Final_Third_p90" numeric
@attribute "Long_Balls_Receiver_Final_Third_p90" numeric
@attribute "Long_Ball_Retention" numeric
@attribute "Successful_Layoffs_p90" numeric
@attribute "Tackles_p90" numeric
@attribute "Tackles_Att_Third_p90" numeric
@attribute "Tackles_Channels_p90" numeric
@attribute "Interceptions_p90" numeric
@attribute "Int_Att_Third_p90" numeric
@attribute "Int_Channels_p90" numeric
@attribute "Recoveries_p90" numeric
@attribute "Recoveries_Att_third_p90" numeric
@attribute "Recoveries_Channels_p90" numeric
@attribute "Blocks_p90" numeric
@attribute "Def_Ground_Duels_Won_Perc" numeric
@attribute "Def_Aerial_Duels_Won_p90" numeric
@attribute "Def_Aerial_Duels_Won_Perc" numeric
@attribute "Headed_Clearances_p90" numeric
@attribute "First_Def_Contact_p90" numeric
@attribute "Att_Aerial_Duels_Won_p90" numeric
@attribute "Att_Aerial_Duels_Won_Perc" numeric
@attribute "First_Att_Contact_p90" numeric
@attribute "Headed_Shots_on_Target_p90" numeric
@attribute "Dribbles_Completed_p90" numeric
@attribute "Dribbles_Final_Third_p90" numeric
@attribute "Att_Ground_Duels_Won_Perc" numeric
@attribute "Crosses_p90" numeric
@attribute "Succ_Crosses_p90" numeric
@attribute "Key_Passes_p90" numeric
@attribute "Assists_p90" numeric
@attribute "Chances_Created_p90" numeric
@attribute "ExpA_p90" numeric
@attribute "Shots_p90" numeric
@attribute "Shooting_Accuracy" numeric
@attribute "Balls_Received_in_Channel_p90" numeric
@attribute "Balls_Received_in_Area_p90" numeric
@attribute "Balls_Received_in_Final_Third_p90" numeric
@attribute "Goals_p90" numeric
@attribute "ExpG_p90" numeric
@attribute "ExpG_Ratio" numeric
@attribute "Conversion_Rate" numeric
@attribute "Chance_Conversion" numeric
@attribute "Usage_perc" numeric
@attribute target { 0 , 1 } 


@data
"Veteran" , "CB" , "Serie A" , "Italy" , 33.8635 , 0.8124 , 0.6895 , 7.4011 , 0.6509 , 15.5702 , 0.6726520179 , 4.25911559348332 , 0.622448979591837 , 3.35143522110163 , 0.564705882352941 , 0.418929402637704 , 1.6757 , 0.279286268425136 , 0.488750969743988 , 0.571428571428571 , 0 , 1.955 , 0.0698215671062839 , 1.04732350659426 , 1.8154 , 0 , 0.698215671062839 , 3.0023 , 0 , 1.7455391776571 , 0.6982 , 0.6667 , 0.4189 , 0.5455 , 2.3041 , 0.279286268425136 , 0.1396 , 1 , 0 , 0 , 0.6284 , 0.139643134212568 , 0.4737 , 0.8379 , 0.1396 , 0.2095 , 0.0698 , 0.0698 , 0.01990783289112 , 0.0698 , 0 , 5.79519006982157 , 0.488750969743988 , 4.67804499612102 , 0 , 0.00430224326872104 , 0 , 0 , 0.281610344827586 , 0.3769 , 0 
"Talent" , "M" , "Serie A" , "Italy" , 44.25 , 0.8209 , 0.749 , 14.6413 , 0.7038 , 15.9783 , 0.6714220408 , 4.5 , 0.641860465116279 , 4.82608695652174 , 0.657777777777778 , 1.07608695652174 , 3.6848 , 0.130434782608696 , 0.260869565217391 , 0.5 , 0.8152 , 3.4891 , 0.489130434782609 , 0.978260869565217 , 1.8587 , 0.195652173913043 , 0.228260869565217 , 5.6413 , 0.456521739130435 , 1.33695652173913 , 0.5543 , 0.7086 , 0.3587 , 0.3235 , 0.6522 , 0.16304347826087 , 0.4239 , 0.5417 , 0.0326086956521739 , 0.0326 , 0.8804 , 0.358695652173913 , 0.587 , 0.8804 , 0.163 , 0.9457 , 0.0326 , 0.1304 , 0.0933738697702413 , 0.8152 , 0.48 , 8.44565217391304 , 0.58695652173913 , 9.1304347826087 , 0.0978 , 0.125048182110817 , 0.78230714997383 , 0.12 , 0.1429 , 0.807 , 1 
"Peak" , "AM" , "Serie A" , "Italy" , 24.802 , 0.7745 , 0.6217 , 12.2277 , 0.7328 , 7.0792 , 0.566427972 , 0.742574257425742 , 0.384615384615385 , 0.891089108910891 , 0.428571428571429 , 1.48514851485148 , 0.7426 , 0.99009900990099 , 1.93069306930693 , 0.512820512820513 , 0.9901 , 1.2376 , 0.099009900990099 , 0.792079207920792 , 1.5347 , 0.198019801980198 , 0.693069306930693 , 4.505 , 0.445544554455446 , 1.98019801980198 , 0.1485 , 0.625 , 0.1485 , 0.2308 , 0.495 , 0 , 0.7426 , 0.4839 , 0.247524752475248 , 0.0495 , 1.4851 , 0.940594059405941 , 0.3947 , 4.802 , 1.0396 , 1.4356 , 0.2475 , 0.198 , 0.196111743280937 , 0.5446 , 0.5455 , 13.2178217821782 , 1.58415841584158 , 13.1188118811881 , 0 , 0.0531671263215553 , 0 , 0 , 0 , 0.5316 , 0 
"Peak" , "CF" , "Ligue 1" , "France" , 22.2439 , 0.7878 , 0.5729 , 8.0488 , 0.6773 , 4.4268 , 0.636368595 , 1.0609756097561 , 0.617021276595745 , 0.658536585365854 , 0.5 , 0.25609756097561 , 0.622 , 0.804878048780488 , 1.24390243902439 , 0.647058823529412 , 3.1098 , 0.439 , 0.146341463414634 , 0.0731707317073171 , 0.2927 , 0.0365853658536585 , 0.0731707317073171 , 2.4512 , 0.548780487804878 , 0.365853658536585 , 0.0732 , 0.6 , 0.2561 , 0.6364 , 0.6585 , 0.329268292682927 , 1.2805 , 0.3153 , 0.182926829268293 , 0.2195 , 0.7683 , 0.402439024390244 , 0.3 , 0.3293 , 0.0366 , 0.622 , 0.0366 , 0.0366 , 0.059268650508434 , 2.5976 , 0.5352 , 6.91463414634146 , 2.48780487804878 , 12.2926829268293 , 0.5122 , 0.411460403529099 , 1.24482238766627 , 0.1972 , 0.3333 , 0.7193 , 1 
"Peak" , "CB" , "Ligue 1" , "France" , 46.4144 , 0.8731 , 0.8286 , 3.3483 , 0.4828 , 17.1456 , 0.7205400673 , 5.77293136626042 , 0.793650793650794 , 1.3855035279025 , 0.48 , 0 , 4.0411 , 0.461834509300834 , 0.692751763951251 , 0.666666666666667 , 0 , 1.3278 , 0 , 0.519563822963438 , 3.0019 , 0 , 0.923669018601668 , 5.3688 , 0 , 2.30917254650417 , 0.2886 , 0.6765 , 1.7896 , 0.7381 , 3.9256 , 0.577293136626042 , 0.4041 , 0.5833 , 0.40410519563823 , 0.1732 , 0.1155 , 0.0577293136626042 , 1 , 0 , 0 , 0.1155 , 0 , 0 , 0.00449846912570538 , 0.5196 , 0.3333 , 1.09685695958948 , 1.03912764592688 , 2.48236048749198 , 0.0577 , 0.0530330034605737 , 1.0885544829744 , 0.1111 , 0 , 0.4558 , 1 
"Veteran" , "CB" , "La Liga" , "Spain" , 42.8116 , 0.7891 , 0.7076 , 5.1976 , 0.2895 , 18.0547 , 0.5605969697 , 4.37689969604863 , 0.571428571428571 , 1.23100303951368 , 0.272727272727273 , 0.13677811550152 , 3.5562 , 0.410334346504559 , 0.410334346504559 , 1 , 0.2736 , 0.4103 , 0 , 0.13677811550152 , 1.5046 , 0.13677811550152 , 0.410334346504559 , 3.1459 , 0 , 0.957446808510638 , 0.6839 , 1 , 1.3678 , 0.7143 , 2.8723 , 0.273556231003039 , 0.6839 , 0.4545 , 0.13677811550152 , 0.1368 , 0.1368 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0.5471 , 0.25 , 1.3677811550152 , 0.683890577507599 , 1.77811550151976 , 0 , 0.0296722791319472 , 0 , 0 , 0.281610344827586 , 0.1924 , 0 
"Veteran" , "FB" , "La Liga" , "Spain" , 39.8734 , 0.7986 , 0.7171 , 10.9042 , 0.7463 , 19.6383 , 0.6546994475 , 3.25497287522604 , 0.612244897959184 , 4.50271247739602 , 0.685950413223141 , 1.24773960216998 , 1.519 , 0.162748643761302 , 0.650994575045208 , 0.25 , 0.0542 , 2.2785 , 0.162748643761302 , 1.51898734177215 , 2.9295 , 0.108499095840868 , 1.35623869801085 , 4.0145 , 0.108499095840868 , 2.3869801084991 , 0.1085 , 0.7636 , 1.0307 , 0.6333 , 1.085 , 0.054249547920434 , 0.1627 , 0.6 , 0 , 0 , 0.3255 , 0.108499095840868 , 0.1875 , 2.604 , 0.4882 , 0.3797 , 0 , 0 , 0.02413284839213 , 0 , 0.36920625 , 12.3146473779385 , 0.379746835443038 , 8.84267631103074 , 0 , 0 , 1.13184881044677 , 0.077678125 , 0.50255 , 0.4851 , 0 
"Peak" , "AM" , "La Liga" , "Spain" , 44.1883 , 0.7842 , 0.7191 , 22.6268 , 0.7534 , 14.3574 , 0.6713766784 , 2.3337091319053 , 0.541176470588235 , 4.00789177001127 , 0.669491525423729 , 2.79030439684329 , 2.6381 , 0.558060879368658 , 0.862457722660654 , 0.647058823529412 , 3.8557 , 1.3191 , 0.152198421645998 , 0.760992108229989 , 1.9278 , 0.558060879368658 , 0.456595264937993 , 6.5953 , 0.710259301014656 , 0.963923337091319 , 0 , 0.6842 , 0.1015 , 0.6667 , 0 , 0 , 0.0507 , 0.1667 , 0 , 0.0507 , 0.9639 , 0.760992108229989 , 0.3519 , 3.6528 , 1.1161 , 1.522 , 0.1522 , 0.2537 , 0.19655562669483 , 1.2683 , 0.6 , 18.4160090191657 , 1.72491544532131 , 20.597519729425 , 0.1522 , 0.191726149225723 , 0.793832360690725 , 0.12 , 0.3333 , 0.5187 , 1 
"Veteran" , "CF" , "La Liga" , "Spain" , 27.5174 , 0.6296 , 0.4231 , 12.9355 , 0.497 , 7.4477 , 0.3999936842 , 1.25435540069686 , 0.355555555555556 , 1.48954703832753 , 0.395833333333333 , 0.940766550522648 , 1.176 , 1.09756097560976 , 1.95993031358885 , 0.56 , 2.8223 , 0.392 , 0.078397212543554 , 0 , 0.392 , 0.078397212543554 , 0 , 1.2544 , 0.39198606271777 , 0.078397212543554 , 0.1568 , 0.5 , 0.6272 , 0.5 , 0.9408 , 0.78397212543554 , 4.547 , 0.5524 , 0.313588850174216 , 0.1568 , 0.9408 , 0.627177700348432 , 0.3333 , 0.0784 , 0 , 0.8624 , 0.1568 , 0.392 , 0.22303670760475 , 2.5087 , 0.375 , 5.72299651567944 , 3.44947735191638 , 12.8571428571429 , 0.392 , 0.464950945228069 , 0.84306971894743 , 0.1563 , 0.2857 , 0.3357 , 0 
"Peak" , "AM" , "La Liga" , "Spain" , 33.1955 , 0.6875 , 0.5806 , 14.9523 , 0.6029 , 9.1574 , 0.5078210938 , 0.858505564387917 , 0.25 , 2.07472178060413 , 0.446153846153846 , 2.14626391096979 , 0.93 , 0.643879173290938 , 1.4308426073132 , 0.45 , 1.2878 , 1.1447 , 0.286168521462639 , 0.286168521462639 , 1.0016 , 0.0715421303656598 , 0.357710651828299 , 2.8617 , 0.429252782193959 , 1.21621621621622 , 0 , 0.64 , 0.787 , 0.6875 , 0.2862 , 0.14308426073132 , 0.93 , 0.5417 , 0 , 0 , 0.8585 , 0.429252782193959 , 0.2264 , 5.6518 , 1.2878 , 1.7886 , 0.0715 , 0.3577 , 0.218654858103431 , 1.1447 , 0.5 , 18.8155802861685 , 1.64546899841017 , 16.6693163751987 , 0.0715 , 0.186505766469697 , 0.383592055730264 , 0.0625 , 0.3333 , 0.3678 , 0 
"Peak" , "FB" , "La Liga" , "Spain" , 30.6235 , 0.7923 , 0.7589 , 8.177 , 0.719 , 10.8492 , 0.5763561576 , 1.65676959619952 , 0.596153846153846 , 1.229216152019 , 0.522727272727273 , 0.90855106888361 , 0.4276 , 0.641330166270784 , 1.06888361045131 , 0.6 , 0.1603 , 2.3515 , 0.106888361045131 , 1.28266033254157 , 1.6568 , 0.0534441805225653 , 0.748218527315915 , 3.3135 , 0.106888361045131 , 1.60332541567696 , 0.3741 , 0.9167 , 1.443 , 0.7941 , 2.6188 , 1.17577197149644 , 0.3741 , 0.5385 , 0.641330166270784 , 0.1069 , 0.6948 , 0.374109263657957 , 0.4333 , 4.5962 , 1.0154 , 0.6948 , 0.1069 , 0.1603 , 0.0862277846129894 , 0.3741 , 0.7143 , 11.0095011876485 , 1.06888361045131 , 9.08551068883611 , 0.1069 , 0.041764549968771 , 2.55930833984935 , 0.2857 , 1 , 0.4924 , 0 
"Peak" , "CF" , "La Liga" , "Spain" , 24.575 , 0.7649 , 0.577 , 12.4503 , 0.6732 , 7.6492 , 0.5851095745 , 1.46473779385172 , 0.580645161290323 , 1.54611211573237 , 0.59375 , 0.732368896925859 , 0.4882 , 0.650994575045208 , 0.895117540687161 , 0.727272727272727 , 1.3834 , 0.5696 , 0.162748643761302 , 0 , 0.4882 , 0.081374321880651 , 0.162748643761302 , 3.8246 , 0.650994575045208 , 0.81374321880651 , 0.0814 , 0.6364 , 0.2441 , 0.3333 , 0.4882 , 0.244122965641953 , 1.8716 , 0.2987 , 0.325497287522604 , 0.1627 , 0.7324 , 0.325497287522604 , 0.2903 , 0.651 , 0.0814 , 1.2206 , 0.0814 , 0.2441 , 0.148828597781114 , 2.0344 , 0.44 , 6.26582278481013 , 1.13924050632911 , 9.27667269439421 , 0.2441 , 0.331939366360617 , 0.735444452758096 , 0.12 , 0.3333 , 0.3234 , 0 
"Peak" , "M" , "Ligue 1" , "France" , 63.3344 , 0.8246 , 0.7643 , 20.7044 , 0.6194 , 22.9144 , 0.639589467 , 8.11308562197092 , 0.615894039735099 , 7.26978998384491 , 0.589622641509434 , 2.52988691437803 , 5.9903 , 0.0581583198707593 , 0.116316639741519 , 0.5 , 1.8901 , 3.1405 , 0.348949919224556 , 0.872374798061389 , 3.1115 , 0.319870759289176 , 0.697899838449111 , 5.496 , 0.348949919224556 , 1.25040387722132 , 0.0582 , 0.6506 , 0.1163 , 0.4444 , 0.1163 , 0.0290791599353796 , 0.2036 , 0.5833 , 0.0872374798061389 , 0 , 0.3199 , 0.174474959612278 , 0.4074 , 1.105 , 0.1745 , 1.483 , 0.2326 , 0.4362 , 0.194138949097568 , 1.832 , 0.381 , 6.60096930533118 , 0.407108239095315 , 8.20032310177706 , 0.0582 , 0.179890222810026 , 0.32329894844912 , 0.0317 , 0.1667 , 0.905 , 1 
"Peak" , "AM" , "Ligue 1" , "France" , 32.2183 , 0.7344 , 0.5464 , 15.3169 , 0.6138 , 10.4577 , 0.5656636364 , 1.16197183098592 , 0.478260869565217 , 2.32394366197183 , 0.647058823529412 , 1.26760563380282 , 1.0563 , 0.422535211267606 , 0.73943661971831 , 0.571428571428571 , 1.7958 , 2.007 , 1.16197183098592 , 0.73943661971831 , 0.7394 , 0 , 0.211267605633803 , 5.5986 , 0.528169014084507 , 2.21830985915493 , 0 , 0.5588 , 0.2113 , 0.4 , 0.2113 , 0.211267605633803 , 0.7394 , 0.3043 , 0.211267605633803 , 0.1056 , 1.6901 , 1.05633802816901 , 0.2909 , 1.9014 , 0.4225 , 0.9507 , 0.2113 , 0.1056 , 0.100418749361664 , 1.9014 , 0.2778 , 16.5845070422535 , 1.26760563380282 , 18.3802816901408 , 0.2113 , 0.173343771334107 , 1.21877817707451 , 0.1111 , 0 , 0.2491 , 0 
"Peak" , "M" , "Ligue 1" , "France" , 66.7922 , 0.8655 , 0.7966 , 16.9532 , 0.7534 , 22.714 , 0.7246365217 , 7.30797366495977 , 0.75 , 6.38624725676664 , 0.723880597014925 , 0.691294806144843 , 2.7981 , 0.0987564008778347 , 0.164594001463058 , 0.6 , 1.4813 , 3.3248 , 0.263350402340892 , 0.757132406730066 , 2.9298 , 0.0987564008778347 , 0.822970007315289 , 8.7893 , 0.329188002926116 , 2.0080468178493 , 0.1975 , 0.7891 , 0.6913 , 0.5122 , 0.3292 , 0.164594001463058 , 0.2963 , 0.5294 , 0 , 0.0329 , 1.5472 , 0.42794440380395 , 0.5949 , 0.1317 , 0.0329 , 0.8888 , 0.0658 , 0.0329 , 0.0365059589432889 , 0.9876 , 0.5 , 6.28749085588881 , 0.526700804681785 , 7.37381126554499 , 0.1317 , 0.0605234180288096 , 2.17560748316904 , 0.1333 , 1 , 0.7994 , 1 
"Veteran" , "CB" , "La Liga" , "Spain" , 39.736 , 0.8347 , 0.7645 , 6.6007 , 0.715 , 18.8119 , 0.7280821053 , 6.07260726072607 , 0.817777777777778 , 2.93729372937294 , 0.684615384615385 , 0.099009900990099 , 3.2343 , 0.231023102310231 , 0.495049504950495 , 0.466666666666667 , 0.099 , 3.3333 , 0.033003300330033 , 1.48514851485148 , 2.2442 , 0.033003300330033 , 0.429042904290429 , 5.8746 , 0.132013201320132 , 1.25412541254125 , 0.6931 , 0.7652 , 2.0462 , 0.6458 , 3.5314 , 0.924092409240924 , 0.5281 , 0.6154 , 0.429042904290429 , 0.132 , 0.33 , 0.066006600660066 , 0.4348 , 0.033 , 0 , 0.099 , 0 , 0 , 0.00399286732581485 , 0.495 , 0.4 , 2.07920792079208 , 1.28712871287129 , 3.6963696369637 , 0.132 , 0.121656604499259 , 1.08512975406063 , 0.2667 , 0.5 , 0.7974 , 0 
"Veteran" , "CB" , "La Liga" , "Spain" , 29.0291 , 0.7726 , 0.6605 , 4.8544 , 0.38 , 14.1748 , 0.6095828767 , 4.07766990291262 , 0.591549295774648 , 1.35922330097087 , 0.325581395348837 , 0 , 2.4272 , 0.0970873786407767 , 0.0970873786407767 , 1 , 0.0971 , 1.165 , 0 , 0.194174757281553 , 2.0388 , 0 , 0.679611650485437 , 2.3301 , 0 , 0.485436893203884 , 0.6796 , 0.6667 , 1.9417 , 0.7692 , 3.1068 , 0.970873786407767 , 0.0971 , 0.5 , 0.194174757281553 , 0 , 0.0971 , 0 , 1 , 0 , 0 , 0 , 0.0971 , 0.0971 , 0.0568748283901684 , 0.2913 , 0 , 0.485436893203884 , 0.485436893203884 , 1.35922330097087 , 0 , 0.0782307688847584 , 0 , 0 , 0 , 0.2711 , 0 
"Talent" , "AM" , "La Liga" , "Spain" , 22.2998 , 0.7451 , 0.5114 , 9.3683 , 0.6923 , 5.605 , 0.5571407143 , 1.6414590747331 , 0.672131147540984 , 1.36120996441281 , 0.62962962962963 , 0.480427046263345 , 1.0009 , 0.480427046263345 , 0.840747330960854 , 0.571428571428571 , 1.2411 , 1.121 , 0.0800711743772242 , 0.520462633451957 , 0.7206 , 0.0800711743772242 , 0.240213523131673 , 4.6842 , 0.320284697508897 , 1.28113879003559 , 0.04 , 0.6222 , 0.3603 , 0.5294 , 0 , 0 , 0.7206 , 0.3214 , 0.0800711743772242 , 0.1601 , 1.121 , 0.520462633451957 , 0.2979 , 0.2002 , 0.04 , 0.8808 , 0 , 0.0801 , 0.0844250170162175 , 1.121 , 0.5714 , 6.605871886121 , 1.92170818505338 , 9.68861209964413 , 0.3203 , 0.313122231396905 , 1.02287434552327 , 0.2857 , 0.4375 , 0.6573 , 0 
"Peak" , "AM" , "Eredivisie" , "Netherlands" , 37.0707 , 0.7459 , 0.6378 , 20.246 , 0.6819 , 13.6852 , 0.605885 , 1.56976744186047 , 0.397959183673469 , 4.26654740608229 , 0.642424242424242 , 1.56976744186047 , 1.8515 , 0.84525939177102 , 1.28801431127013 , 0.65625 , 2.5358 , 1.4088 , 0.241502683363148 , 0.483005366726297 , 0.9258 , 0.120751341681574 , 0.201252236135957 , 5.7961 , 0.483005366726297 , 0.966010733452594 , 0.0805 , 0.6034 , 0.161 , 0.8 , 0.3623 , 0.120751341681574 , 0.2013 , 0.2941 , 0.201252236135957 , 0.0805 , 1.288 , 1.00626118067979 , 0.3333 , 1.127 , 0.161 , 1.5698 , 0.4025 , 0.483 , 0.274654700440471 , 2.737 , 0.3676 , 13.1216457960644 , 1.93202146690519 , 17.1064400715563 , 0.2013 , 0.269820266694883 , 0.745875165721099 , 0.0735 , 0.1818 , 0.7307 , 0 
"Talent" , "CF" , "Eredivisie" , "Netherlands" , 21.3726 , 0.7429 , 0.5724 , 10.988 , 0.6676 , 4.573 , 0.5555590278 , 0.63514467184192 , 0.408163265306122 , 0.889202540578687 , 0.491228070175439 , 0.666901905434016 , 0.6669 , 1.33380381086803 , 1.81016231474947 , 0.736842105263158 , 2.9534 , 0.3811 , 0.063514467184192 , 0.063514467184192 , 0.2541 , 0.0952717007762879 , 0.063514467184192 , 1.3338 , 0.254057868736768 , 0.127028934368384 , 0.0318 , 0.6316 , 0.1905 , 0.5455 , 0.2858 , 0.254057868736768 , 1.0162 , 0.4051 , 0.762173606210304 , 0.1588 , 0.6987 , 0.63514467184192 , 0.2651 , 1.048 , 0.2223 , 1.6196 , 0.127 , 0.3176 , 0.179950734026579 , 2.4771 , 0.5513 , 6.73253352152435 , 2.98517995765702 , 14.4177840508116 , 0.7304 , 0.440766214509474 , 1.65715145257012 , 0.2949 , 0.4583 , 0.9261 , 0 
"Talent" , "AM" , "Eredivisie" , "Netherlands" , 37.4433 , 0.7556 , 0.6702 , 15.0087 , 0.6794 , 12.2371 , 0.5427440171 , 1.93492155723417 , 0.480519480519481 , 3.66066240557815 , 0.636363636363636 , 1.83033120278908 , 1.412 , 0.889018012783266 , 1.25508425334108 , 0.708333333333333 , 1.8826 , 1.2028 , 0.10459035444509 , 0.679837303893085 , 1.412 , 0.10459035444509 , 0.784427658338175 , 4.1313 , 0.41836141778036 , 0.993608367228356 , 0.1569 , 0.561 , 0.3661 , 0.5833 , 0.8367 , 0.366066240557815 , 0.889 , 0.4359 , 0.261475886112725 , 0.0523 , 0.6798 , 0.52295177222545 , 0.3824 , 2.9808 , 0.4184 , 2.5102 , 0.0523 , 0.1569 , 0.183037408960914 , 1.9349 , 0.4324 , 12.0801859384079 , 1.46426496223126 , 11.5572341661825 , 0.1569 , 0.0935671118042745 , 1.67671662235136 , 0.0811 , 0 , 0.5624 , 1 
"Talent" , "M" , "Eredivisie" , "Netherlands" , 26.0923 , 0.7127 , 0.5412 , 12.2376 , 0.6486 , 10.6207 , 0.5328692042 , 1.69048591261739 , 0.5 , 2.49897917517354 , 0.596491228070175 , 0.918742343813801 , 1.1025 , 0.477746018783177 , 1.06574111882401 , 0.448275862068966 , 0.882 , 1.6905 , 0.293997550020416 , 0.367496937525521 , 0.7717 , 0.0734993875051041 , 0.257247856267864 , 3.7852 , 0.551245406288281 , 0.440996325030625 , 0 , 0.6765 , 0.9555 , 0.7222 , 0.735 , 0.257247856267864 , 1.0657 , 0.3412 , 0.257247856267864 , 0.1837 , 0.3307 , 0.293997550020416 , 0.2813 , 0.882 , 0.2572 , 1.2862 , 0.2205 , 0.2205 , 0.151067224374143 , 1.5067 , 0.6829 , 5.32870559412005 , 2.38873009391588 , 10.6206614944875 , 0.441 , 0.294816169080376 , 1.4958349347196 , 0.2927 , 0.6667 , 0.8003 , 1 
"Talent" , "AM" , "Eredivisie" , "Netherlands" , 34.7097 , 0.7235 , 0.6085 , 17.1682 , 0.6522 , 11.7832 , 0.4932149321 , 1.59952606635071 , 0.405405405405405 , 3.57227488151659 , 0.603603603603604 , 2.77251184834123 , 1.8661 , 0.853080568720379 , 1.27962085308057 , 0.666666666666667 , 1.6528 , 1.3329 , 0.266587677725118 , 0.533175355450237 , 0.7464 , 0.0533175355450237 , 0.213270142180095 , 4.8519 , 0.906398104265403 , 0.906398104265403 , 0.0533 , 0.6098 , 0.0533 , 0.2 , 0.16 , 0 , 0.5865 , 0.4783 , 0.106635071090047 , 0.0533 , 2.0794 , 1.65284360189573 , 0.4333 , 2.186 , 0.4265 , 1.4396 , 0.2133 , 0.4799 , 0.26625013339698 , 2.6659 , 0.52 , 13.6492890995261 , 1.70616113744076 , 14.2357819905213 , 0.5865 , 0.374816316315179 , 1.56474749221452 , 0.22 , 0.5455 , 0.5516 , 1 
"Peak" , "CB" , "Ligue 1" , "France" , 37.4687 , 0.7024 , 0.5579 , 7.9869 , 0.4228 , 21.763 , 0.5591130542 , 6.43240023823705 , 0.58252427184466 , 3.6986301369863 , 0.445161290322581 , 0.428826682549136 , 2.3585 , 0.160810005955926 , 0.321620011911852 , 0.5 , 0 , 2.3585 , 0 , 1.39368671828469 , 2.5194 , 0 , 1.0184633710542 , 4.7171 , 0 , 2.51935675997618 , 0.5896 , 0.7213 , 1.7689 , 0.7333 , 2.7338 , 0.214413341274568 , 0 , 0 , 0.0536033353186421 , 0 , 0.536 , 0.107206670637284 , 0.5263 , 0.6432 , 0 , 0.2144 , 0.0536 , 0.1072 , 0.0439831007973707 , 0.4288 , 0.25 , 2.14413341274568 , 0.589636688505063 , 3.00178677784395 , 0 , 0.024674404373656 , 0 , 0 , 0.281610344827586 , 0.4909 , 0 
"Peak" , "CB" , "Ligue 1" , "France" , 36.2626 , 0.786 , 0.6476 , 4.4927 , 0.4481 , 18.4668 , 0.6350654028 , 5.3387358184765 , 0.68796992481203 , 1.95461912479741 , 0.446666666666667 , 0.116693679092382 , 3.5008 , 0.350081037277147 , 0.46677471636953 , 0.75 , 0 , 2.363 , 0 , 0.846029173419773 , 2.5089 , 0 , 0.875202593192869 , 5.7472 , 0 , 2.10048622366288 , 0.671 , 0.7864 , 3.8801 , 0.7389 , 4.1135 , 0.612641815235008 , 0.175 , 0.4615 , 0.320907617504052 , 0 , 0.2626 , 0.0291734197730956 , 0.75 , 0.0292 , 0 , 0.0292 , 0 , 0 , 0.00180123919498067 , 0.4668 , 0.1875 , 1.3128038897893 , 0.700162074554295 , 2.62560777957861 , 0.0292 , 0.075437215349354 , 0.386724505113184 , 0.0625 , 0.25 , 0.902 , 1 
"Talent" , "M" , "Ligue 1" , "France" , 34.2478 , 0.8047 , 0.6768 , 5.9735 , 0.6267 , 11.708 , 0.6462585034 , 3.50442477876106 , 0.698412698412698 , 1.91150442477876 , 0.558139534883721 , 0.398230088495575 , 1.5929 , 0.15929203539823 , 0.238938053097345 , 0.666666666666667 , 1.115 , 2.6283 , 0.47787610619469 , 0.876106194690266 , 1.354 , 0 , 0.398230088495575 , 11.0708 , 0.15929203539823 , 2.07079646017699 , 0.1593 , 0.7021 , 0.3186 , 0.3077 , 0.5575 , 0.238938053097345 , 0.6372 , 0.6154 , 0.079646017699115 , 0 , 3.5841 , 0.63716814159292 , 0.5696 , 0.4779 , 0.1593 , 0.3186 , 0 , 0.0796 , 0.0568114540296448 , 0.4779 , 0.3333 , 2.6283185840708 , 0.31858407079646 , 3.42477876106195 , 0 , 0.016278247565327 , 0 , 0 , 0.467681081081081 , 0.3304 , 0 
